MO,38.62382493,-90.3085277
GA,33.51226385,-84.34518545
NY,43.15504152,-77.61785896
ON,43.77102833,-79.24512174
PA,41.105,-76.0825
FL,27.96202318,-82.75161706
WA,47.4207,-118.3997
CA,34.05638786,-117.9155082
TX,32.39435138,-99.790044
TX,29.97647659,-95.69051964
CA,34.1578,-116.2732
UT,40.27123157,-111.6240043
NM,32.84206825,-105.970481
AZ,32.1595,-112.6223
WV,37.4684,-80.9974
ON,43.1441303,-80.7326053
FL,28.02172892,-82.12932289
LA,29.96590338,-90.07844564
MS,34.94876842,-89.95631579
MO,38.62382493,-90.3085277
NC,34.4256,-78.0774
NY,42.8146,-77.6156
MA,42.30600968,-71.42773372
NH,42.8502,-71.5155
CA,34.05070709,-118.2799351
MD,39.07793837,-77.14956651
RI,41.7299,-71.2582
TX,29.7334,-95.2339
TN,35.1689,-84.6111
PA,39.8468,-75.7116
AZ,33.4151,-111.5496
MN,45.4508,-93.5855
OK,36.41691494,-97.88815065
CA,36.68852458,-121.6284548
CO,39.74512637,-104.9593459
CO,39.74512637,-104.9593459
AZ,33.63271553,-112.3725228
AZ,33.42126454,-111.7727973
FL,28.89217151,-81.22035
WA,46.75618649,-117.3353198
CO,38.8614783,-104.7803978
CT,41.4665,-73.4857
OR,45.3422,-122.6639
NS,44.6861,-65.3002
IL,40.4726792,-88.95847376
IN,39.80764885,-86.14221403
ON,43.77102833,-79.24512174
NJ,40.9272,-74.3039
CT,41.6937,-71.8084
AL,34.0394,-86.2873
FL,27.91174344,-82.30077872
VA,36.76886476,-76.54624619
NY,41.7583,-74.0657
MO,39.10083514,-94.56447929
NC,34.9874,-79.232
WI,43.7404657,-87.75469651
TX,32.84908363,-97.22361345
NH,43.18716429,-70.90978393
MD,39.42507207,-77.39750165
WA,47.4206,-122.4509
WA,47.68357629,-117.3863311
FL,29.1916533,-81.03306604
LA,29.8025398,-90.79943571
CA,38.22604203,-122.652975
SC,34.4021,-80.0767
CA,38.45256501,-122.7179001
WA,47.03031595,-122.896931
WA,47.60904639,-122.3260283
MI,42.3137,-84.0237
NC,35.77337228,-80.90376931
NE,40.80091454,-96.67416753
KS,39.10614083,-94.70725125
CA,37.93792292,-122.350033
FL,26.60020571,-80.12513921
TN,35.35345778,-89.89557
TX,29.77548038,-95.7856126
FL,26.6779,-80.038
CO,39.4678,-105.9962
ON,43.92118698,-78.86515721
NM,35.10348122,-106.6124752
TN,36.13170004,-86.77681349
NV,36.14124586,-115.1865919
AZ,33.63271553,-112.3725228
CA,33.85916486,-117.5794465
CA,37.76999211,-122.425394
NJ,40.3958,-74.3255
CT,41.6005,-72.8764
AR,34.4038,-93.3388
AZ,33.53538055,-112.04946
NC,35.58215753,-82.55326562
OR,45.53464439,-122.9311911
IN,40.0558,-84.9317
CA,34.3759,-118.6162
CA,40.9474,-124.0272
SC,34.4272,-79.3723
MB,55.7435,-97.8558
WI,44.18433488,-88.52892093
OK,35.4495,-97.3967
ON,43.38223451,-79.82626717
RI,41.998,-71.4941
CA,38.11715995,-122.227822
QC,45.44919902,-73.77419216
QC,45.44919902,-73.77419216
OK,34.18893538,-97.15978615
BC,50.6998,-119.2691
WI,43.15885,-88.7098
OH,38.8065,-82.2702
NY,43.348,-76.3422
AB,49.66518262,-112.8115777
WA,48.74688635,-122.4446201
CO,40.3735,-104.7204
CA,34.05070709,-118.2799351
AZ,32.25994076,-110.9275423
TX,29.48886592,-98.47524044
IL,41.87991242,-87.66801796
MN,47.408,-92.9669
TX,32.38413942,-96.86031752
MN,44.98078334,-93.29330788
AZ,32.25994076,-110.9275423
NJ,39.48592271,-75.00142657
MD,39.31307269,-76.61182202
MI,43.0818,-85.6814
IN,40.6796,-86.2654
MD,38.85165172,-76.88394741
IA,41.5997162,-93.61890937
CA,35.34399793,-119.0408926
AZ,33.63271553,-112.3725228
IN,41.57452714,-85.82642513
SC,34.1422,-81.2047
MI,42.7438001,-84.57670843
WA,46.7682,-120.6872
CA,38.46812121,-122.1950715
BC,49.16210656,-123.1234689
AL,33.4809158,-86.77946934
MI,41.9741,-85.3367
CA,34.4014,-119.0753
WA,47.38164505,-122.1967851
MO,37.9887,-92.7536
KY,36.93951148,-85.94517213
GA,30.85822315,-83.30521065
MA,42.3458,-71.5506
AR,34.4797,-90.6977
FL,29.4931,-81.135
WA,47.51249275,-122.6157181
ME,45.0293,-70.2579
AZ,32.25994076,-110.9275423
VA,38.28988855,-77.48740445
MO,38.7667,-90.4201
MI,42.60518613,-83.90061092
OH,39.3132,-81.6246
VA,36.88938336,-76.26208236
OH,41.66651057,-83.59862989
FL,27.79451493,-82.67515963
CT,41.2988,-72.5363
IL,42.0332398,-87.89459975
MI,42.7438001,-84.57670843
IA,41.5997162,-93.61890937
TX,29.97647659,-95.69051964
AL,33.8185,-86.84
AL,32.37222254,-86.23982472
FL,26.19318197,-81.73703022
GA,33.96188746,-84.5102132
CA,34.05070709,-118.2799351
TX,33.0162,-96.5382
NY,42.431,-74.0383
NC,35.98046263,-78.89813626
ON,43.89253286,-78.94515679
OH,40.25381667,-83.36848542
NV,36.14124586,-115.1865919
ME,44.94808654,-68.67745385
TX,30.1327,-96.2438
LA,30.3417,-92.5205
FL,26.58139709,-81.84065303
CA,33.68843323,-118.0049942
TN,36.51515837,-87.36103416
WI,44.8070645,-91.55365097
MO,38.4981,-90.46
NJ,39.37958071,-74.45456071
NY,44.7606,-74.9474
CA,34.7444,-120.2782
MI,43.7911,-84.3268
HI,20.90586279,-156.6267163
MA,42.34166295,-71.06563371
DC,38.90757509,-77.02499886
MI,42.65611841,-82.9233927
AZ,32.25994076,-110.9275423
CO,40.5523,-104.6512
CO,39.61587983,-104.8851873
FL,28.1430129,-80.69558756
FL,27.2856863,-80.36344364
